predicted_target,predicted_target_str,actual_target_str,id
5.0,walking,walking,60129543313
5.0,walking,walking,60129543392
5.0,walking,walking,60129543417
5.0,walking,walking,60129543557
5.0,walking,walking,60129543631
6.0,cycling,cycling,60129544126
6.0,cycling,cycling,60129544252
1.0,running,running,60129544683
6.0,cycling,cycling,60129545398
6.0,cycling,cycling,60129545424
3.0,lying,lying,60
3.0,lying,lying,189
3.0,lying,lying,545
3.0,lying,lying,1026
3.0,lying,lying,1094
3.0,lying,lying,1270
2.0,sitting,sitting,1390
2.0,sitting,sitting,1391
2.0,sitting,sitting,1904
2.0,sitting,sitting,2032
2.0,sitting,sitting,2138
2.0,sitting,sitting,2156
2.0,sitting,sitting,2345
0.0,standing,standing,2609
0.0,standing,standing,2886
8.0,ascending_stairs,ascending_stairs,2988
5.0,walking,descending_stairs,8589934757
4.6,walking,walking,8589935283
5.8,cycling,walking,8589935302
5.0,walking,walking,8589935406
5.0,walking,walking,8589935435
3.0,lying,lying,8589936342
3.0,lying,lying,8589936394
3.0,lying,lying,8589936724
2.0,sitting,sitting,8589936847
2.0,sitting,sitting,8589937158
2.0,sitting,sitting,8589937236
0.0,standing,standing,8589937339
0.0,standing,standing,8589937506
0.0,standing,standing,8589937941
0.0,standing,standing,8589938143
0.0,standing,standing,8589938274
8.0,ascending_stairs,ascending_stairs,17179869459
6.6,descending_stairs,descending_stairs,17179869560
7.0,descending_stairs,descending_stairs,17179869583
7.6,ascending_stairs,descending_stairs,17179869606
6.8,descending_stairs,ascending_stairs,17179869846
5.0,walking,walking,17179870185
6.0,cycling,cycling,17179870631
6.0,cycling,cycling,17179870654
6.0,cycling,cycling,17179870663
1.0,running,running,17179870737
1.0,running,running,17179870755
1.0,running,running,17179871123
3.4,lying,rope_jumping,17179871257
4.0,rope_jumping,rope_jumping,17179871286
4.0,rope_jumping,rope_jumping,17179871434
3.0,lying,lying,17179871679
3.0,lying,lying,17179871765
2.0,sitting,sitting,17179872098
2.0,sitting,sitting,17179872121
2.0,sitting,sitting,25769803867
2.0,sitting,sitting,25769804139
0.0,standing,standing,25769804339
0.0,standing,standing,25769804488
0.0,standing,standing,25769804621
0.0,standing,standing,25769804725
8.0,ascending_stairs,ascending_stairs,25769804825
8.0,ascending_stairs,ascending_stairs,25769804843
8.0,ascending_stairs,ascending_stairs,25769805256
5.6,cycling,ascending_stairs,25769805303
6.8,descending_stairs,ascending_stairs,25769805340
4.6,walking,ascending_stairs,25769805529
8.0,ascending_stairs,ascending_stairs,25769805711
5.4,walking,walking,25769806088
5.0,walking,walking,25769806169
5.0,walking,walking,25769806183
5.0,walking,walking,25769806475
5.0,walking,walking,25769806480
6.0,cycling,cycling,25769806726
6.0,cycling,cycling,25769807096
1.0,running,running,25769807286
4.0,rope_jumping,rope_jumping,25769807414
4.0,rope_jumping,rope_jumping,25769807440
3.0,lying,lying,34359738376
3.0,lying,lying,34359738618
3.0,lying,lying,34359738624
3.0,lying,lying,34359738721
3.0,lying,lying,34359738745
2.0,sitting,sitting,34359739511
2.0,sitting,sitting,34359739771
2.0,sitting,sitting,34359739823
2.0,sitting,sitting,34359739859
2.0,sitting,sitting,34359739964
2.0,sitting,sitting,34359740067
0.0,standing,standing,34359740302
0.0,standing,standing,34359740390
0.0,standing,standing,34359740402
0.0,standing,standing,34359740404
0.0,standing,standing,34359740538
8.0,ascending_stairs,ascending_stairs,34359740771
5.0,walking,walking,34359741287
5.0,walking,walking,34359741816
5.0,walking,walking,34359741889
5.0,walking,walking,34359742169
5.0,walking,walking,34359742262
6.0,cycling,cycling,42949673163
6.0,cycling,cycling,42949673186
6.0,cycling,cycling,42949673343
6.0,cycling,cycling,42949673452
3.0,lying,lying,42949673553
3.0,lying,lying,42949673671
2.0,sitting,sitting,42949674085
0.0,standing,standing,42949674612
0.0,standing,standing,42949674806
0.0,standing,standing,42949675035
0.0,standing,standing,42949675121
8.0,ascending_stairs,ascending_stairs,42949675188
6.6,descending_stairs,descending_stairs,42949675448
6.6,descending_stairs,descending_stairs,42949675489
7.0,descending_stairs,descending_stairs,42949675524
8.0,ascending_stairs,ascending_stairs,42949675597
6.2,cycling,descending_stairs,42949675819
8.0,ascending_stairs,ascending_stairs,51539607600
5.0,walking,walking,51539607796
5.0,walking,walking,51539607851
5.0,walking,walking,51539608150
5.0,walking,walking,51539608310
6.0,cycling,cycling,51539608535
6.0,cycling,cycling,51539608591
6.0,cycling,cycling,51539608658
6.0,cycling,cycling,51539608681
2.6,lying,running,51539609109
1.0,running,running,51539609230
1.0,running,running,51539609520
4.0,rope_jumping,rope_jumping,51539609792
2.0,sitting,sitting,51539610213
0.0,standing,standing,51539610721
8.0,ascending_stairs,ascending_stairs,51539610934
8.0,ascending_stairs,ascending_stairs,51539611003
8.0,ascending_stairs,ascending_stairs,51539611009
8.0,ascending_stairs,ascending_stairs,51539611113
7.0,descending_stairs,descending_stairs,51539611525
7.0,descending_stairs,descending_stairs,51539611529
5.4,walking,descending_stairs,51539611581
5.0,walking,walking,60129542276
5.0,walking,walking,60129542601
5.0,walking,walking,60129542670
5.0,walking,walking,60129542852
5.0,walking,walking,60129542913
5.0,walking,walking,60129543192
6.0,cycling,cycling,60129544274
6.0,cycling,cycling,60129544466
6.0,cycling,cycling,60129544478
6.0,cycling,cycling,60129544524
1.0,running,running,60129544794
1.0,running,running,60129545126
1.0,running,running,60129545128
6.0,cycling,cycling,60129545144
3.0,lying,lying,311
3.0,lying,lying,534
3.0,lying,lying,578
3.0,lying,lying,798
3.0,lying,lying,873
3.0,lying,lying,1195
3.0,lying,lying,1249
3.0,lying,lying,1260
3.0,lying,lying,1293
2.0,sitting,sitting,1351
2.0,sitting,sitting,1411
2.0,sitting,sitting,1676
2.0,sitting,sitting,1684
2.0,sitting,sitting,2313
2.0,sitting,sitting,2399
0.0,standing,standing,2524
7.0,descending_stairs,descending_stairs,8589934671
7.0,descending_stairs,descending_stairs,8589934717
6.8,descending_stairs,ascending_stairs,8589934958
5.0,walking,walking,8589935328
5.0,walking,walking,8589935390
5.4,walking,walking,8589935552
6.0,cycling,cycling,8589935920
6.0,cycling,cycling,8589936073
6.0,cycling,cycling,8589936232
3.0,lying,lying,8589936563
3.0,lying,lying,8589936704
2.0,sitting,sitting,8589937013
2.0,sitting,sitting,8589937062
2.0,sitting,sitting,8589937213
2.0,sitting,sitting,8589937296
0.0,standing,standing,8589937337
2.0,sitting,sitting,8589937480
0.0,standing,standing,8589937496
0.0,standing,standing,8589937611
0.0,standing,standing,8589937895
0.0,standing,standing,8589938107
0.0,standing,standing,8589938297
0.0,standing,standing,8589938614
7.6,ascending_stairs,descending_stairs,17179869582
5.8,cycling,descending_stairs,17179869596
5.0,walking,walking,17179870151
5.0,walking,walking,17179870311
5.0,walking,walking,17179870356
5.0,walking,walking,17179870408
5.0,walking,walking,17179870436
5.0,walking,walking,17179870479
1.0,running,running,17179870719
1.8,sitting,running,17179871028
1.0,running,running,17179871110
1.0,running,running,17179871183
3.0,lying,lying,17179871540
3.0,lying,lying,17179871547
3.0,lying,lying,17179871628
3.0,lying,lying,17179871785
3.0,lying,lying,17179871892
2.0,sitting,sitting,25769803850
2.0,sitting,sitting,25769803940
8.0,ascending_stairs,ascending_stairs,25769804807
4.6,walking,ascending_stairs,25769804894
8.0,ascending_stairs,ascending_stairs,25769804943
8.0,ascending_stairs,ascending_stairs,25769805171
5.4,walking,ascending_stairs,25769805229
7.0,descending_stairs,descending_stairs,25769805295
7.0,descending_stairs,descending_stairs,25769805491
7.0,descending_stairs,descending_stairs,25769805511
8.0,ascending_stairs,ascending_stairs,25769805539
8.0,ascending_stairs,ascending_stairs,25769805593
5.0,walking,walking,25769806029
5.0,walking,walking,25769806051
4.2,rope_jumping,walking,25769806392
6.0,cycling,cycling,25769806761
6.0,cycling,cycling,25769806981
3.0,lying,lying,25769807857
3.0,lying,lying,34359738597
3.0,lying,lying,34359738792
3.0,lying,lying,34359739056
3.0,lying,lying,34359739090
2.0,sitting,sitting,34359739785
2.0,sitting,sitting,34359739788
2.0,sitting,sitting,34359740182
0.0,standing,standing,34359740410
0.0,standing,standing,34359740414
0.0,standing,standing,34359740515
0.0,standing,standing,34359740619
0.0,standing,standing,34359740640
7.0,descending_stairs,descending_stairs,34359741106
5.0,walking,walking,34359741345
5.0,walking,walking,34359741413
2.6,lying,walking,34359741657
5.0,walking,walking,34359741925
6.2,cycling,walking,34359742054
6.0,cycling,cycling,42949673043
6.0,cycling,cycling,42949673044
6.0,cycling,cycling,42949673339
3.0,lying,lying,42949673523
3.0,lying,lying,42949673705
3.0,lying,lying,42949673911
3.0,lying,lying,42949673933
2.0,sitting,sitting,42949674233
0.0,standing,standing,42949674784
5.0,walking,ascending_stairs,42949675275
8.0,ascending_stairs,ascending_stairs,42949675708
8.0,ascending_stairs,ascending_stairs,42949675759
7.4,descending_stairs,ascending_stairs,42949675774
5.0,walking,walking,51539607826
5.0,walking,walking,51539608103
5.0,walking,walking,51539608200
6.0,cycling,cycling,51539608579
6.0,cycling,cycling,51539608726
1.0,running,running,51539609332
3.0,lying,running,51539609453
4.0,rope_jumping,rope_jumping,51539609758
0.0,standing,standing,51539610398
0.0,standing,standing,51539610730
0.0,standing,standing,51539610758
8.0,ascending_stairs,ascending_stairs,51539610974
6.6,descending_stairs,descending_stairs,51539611271
7.4,descending_stairs,ascending_stairs,51539611448
8.0,ascending_stairs,ascending_stairs,60129542151
5.4,walking,descending_stairs,60129542218
6.2,cycling,descending_stairs,60129542260
5.0,walking,walking,60129542448
5.0,walking,walking,60129542461
5.0,walking,walking,60129542507
5.0,walking,walking,60129542624
5.0,walking,walking,60129542862
5.0,walking,walking,60129542958
5.0,walking,walking,60129543005
5.0,walking,walking,60129543032
5.0,walking,walking,60129543071
5.0,walking,walking,60129543218
5.0,walking,walking,60129543301
5.0,walking,walking,60129543303
6.8,descending_stairs,walking,60129543471
5.0,walking,walking,60129543547
5.0,walking,walking,60129543602
5.0,walking,walking,60129543665
6.0,cycling,cycling,60129544076
6.0,cycling,cycling,60129544551
3.8,rope_jumping,running,60129544902
6.0,cycling,cycling,60129545302
6.0,cycling,cycling,60129545441
1.0,running,running,60129545497
3.0,lying,lying,93
3.0,lying,lying,566
3.0,lying,lying,569
3.0,lying,lying,633
3.0,lying,lying,717
3.0,lying,lying,721
3.0,lying,lying,888
3.0,lying,lying,969
3.0,lying,lying,1111
2.0,sitting,sitting,1581
2.0,sitting,sitting,1835
2.0,sitting,sitting,2068
0.4,standing,sitting,2408
0.0,standing,standing,2774
7.8,ascending_stairs,ascending_stairs,3000
8.0,ascending_stairs,ascending_stairs,3062
8.0,ascending_stairs,ascending_stairs,8589934650
7.2,descending_stairs,descending_stairs,8589934812
8.0,ascending_stairs,ascending_stairs,8589934932
5.0,walking,walking,8589935269
5.0,walking,walking,8589935372
6.2,cycling,walking,8589935606
5.8,cycling,cycling,8589935813
6.0,cycling,cycling,8589935838
6.0,cycling,cycling,8589935841
6.0,cycling,cycling,8589935927
6.0,cycling,cycling,8589935998
6.0,cycling,cycling,8589936132
6.0,cycling,cycling,8589936212
6.0,cycling,cycling,8589936247
3.0,lying,lying,8589936634
3.0,lying,lying,8589936734
6.0,cycling,lying,8589936789
2.0,sitting,sitting,8589936917
2.0,sitting,sitting,8589937205
0.0,standing,standing,8589937276
0.0,standing,standing,8589937282
0.0,standing,standing,8589937420
0.0,standing,standing,8589937799
0.0,standing,standing,8589938125
0.0,standing,standing,8589938231
0.0,standing,standing,8589938494
0.0,standing,standing,8589938509
0.0,standing,standing,8589938606
6.8,descending_stairs,ascending_stairs,17179869388
8.0,ascending_stairs,ascending_stairs,17179869847
6.0,cycling,descending_stairs,17179869877
5.0,walking,walking,17179870121
5.0,walking,walking,17179870509
5.0,walking,walking,17179870555
3.4,lying,running,17179870690
1.0,running,running,17179870785
1.0,running,running,17179870917
1.0,running,running,17179870933
1.0,running,running,17179871041
4.0,rope_jumping,rope_jumping,17179871207
4.0,rope_jumping,rope_jumping,17179871223
4.0,rope_jumping,rope_jumping,17179871443
3.0,lying,lying,17179871668
3.0,lying,lying,17179871994
2.0,sitting,sitting,17179872086
2.0,sitting,sitting,17179872154
2.0,sitting,sitting,25769803783
2.0,sitting,sitting,25769804072
2.0,sitting,sitting,25769804153
0.0,standing,standing,25769804305
0.0,standing,standing,25769804320
0.0,standing,standing,25769804442
0.0,standing,standing,25769804595
0.0,standing,standing,25769804738
7.4,descending_stairs,ascending_stairs,25769804929
8.0,ascending_stairs,ascending_stairs,25769804978
8.0,ascending_stairs,ascending_stairs,25769805271
5.8,cycling,descending_stairs,25769805278
7.0,descending_stairs,descending_stairs,25769805290
7.0,descending_stairs,descending_stairs,25769805353
5.0,walking,ascending_stairs,25769805401
7.0,descending_stairs,descending_stairs,25769805603
7.8,ascending_stairs,ascending_stairs,25769805766
5.0,walking,walking,25769806057
5.6,cycling,walking,25769806131
5.6,cycling,walking,25769806247
5.0,walking,walking,25769806323
5.0,walking,walking,25769806520
6.0,cycling,walking,25769806577
6.0,cycling,cycling,25769806712
6.0,cycling,cycling,25769807103
6.0,cycling,cycling,25769807115
1.0,running,running,25769807241
4.2,rope_jumping,running,25769807249
1.0,running,running,25769807283
1.0,running,running,25769807295
4.0,rope_jumping,rope_jumping,25769807683
3.0,lying,lying,25769807731
3.0,lying,lying,34359738488
3.0,lying,lying,34359738914
3.0,lying,lying,34359739219
2.0,sitting,sitting,34359739756
2.0,sitting,sitting,34359739806
2.0,sitting,sitting,34359739824
2.0,sitting,sitting,34359739979
2.0,sitting,sitting,34359740032
0.0,standing,standing,34359740357
0.0,standing,standing,34359740628
0.0,standing,standing,34359740683
0.0,standing,standing,34359740729
8.0,ascending_stairs,ascending_stairs,34359740822
8.0,ascending_stairs,ascending_stairs,34359740952
7.0,descending_stairs,descending_stairs,34359741141
6.2,cycling,descending_stairs,34359741209
5.0,walking,walking,34359741379
5.0,walking,walking,34359741572
5.0,walking,walking,34359741749
5.0,walking,walking,34359741971
5.0,walking,walking,34359742001
5.0,walking,walking,34359742367
6.0,cycling,cycling,34359742439
6.0,cycling,cycling,42949672963
6.0,cycling,cycling,42949672984
6.0,cycling,cycling,42949673003
6.0,cycling,cycling,42949673195
3.0,lying,lying,42949673800
3.0,lying,lying,42949673888
3.0,lying,lying,42949673951
2.0,sitting,sitting,42949674126
2.0,sitting,sitting,42949674267
2.0,sitting,sitting,42949674397
0.0,standing,standing,42949674635
0.0,standing,standing,42949674747
0.0,standing,standing,42949674829
0.0,standing,standing,42949675050
8.0,ascending_stairs,ascending_stairs,42949675144
8.0,ascending_stairs,ascending_stairs,42949675279
6.2,cycling,descending_stairs,42949675327
7.0,descending_stairs,descending_stairs,42949675577
7.0,descending_stairs,descending_stairs,42949675587
8.0,ascending_stairs,ascending_stairs,42949675701
8.0,ascending_stairs,ascending_stairs,42949675963
8.0,ascending_stairs,ascending_stairs,51539607599
5.6,cycling,walking,51539607627
5.0,walking,walking,51539607857
5.0,walking,walking,51539607960
5.0,walking,walking,51539608024
5.0,walking,walking,51539608075
5.0,walking,walking,51539608195
5.0,walking,walking,51539608203
6.0,cycling,cycling,51539608762
1.0,running,running,51539609158
1.0,running,running,51539609220
1.0,running,running,51539609271
1.0,running,running,51539609327
1.0,running,running,51539609336
3.0,lying,lying,51539609842
0.0,standing,standing,51539610543
0.0,standing,standing,51539610553
0.0,standing,standing,51539610563
7.4,descending_stairs,ascending_stairs,51539610951
8.0,ascending_stairs,ascending_stairs,51539611134
7.0,descending_stairs,descending_stairs,51539611243
7.2,descending_stairs,descending_stairs,51539611259
8.0,ascending_stairs,ascending_stairs,51539611335
5.0,walking,walking,60129542394
5.0,walking,walking,60129542822
5.0,walking,walking,60129542872
5.4,walking,walking,60129543007
5.4,walking,walking,60129543009
5.0,walking,walking,60129543093
5.0,walking,walking,60129543206
5.0,walking,walking,60129543479
5.0,walking,walking,60129543648
5.0,walking,walking,60129543744
6.0,cycling,cycling,60129544007
6.0,cycling,cycling,60129544013
6.0,cycling,cycling,60129544053
6.0,cycling,cycling,60129544184
6.0,cycling,cycling,60129544190
1.0,running,running,60129544973
5.4,walking,running,60129545103
6.0,cycling,cycling,60129545143
3.0,lying,lying,40
3.0,lying,lying,204
3.0,lying,lying,251
3.0,lying,lying,259
3.0,lying,lying,366
3.0,lying,lying,666
3.0,lying,lying,707
3.0,lying,lying,1183
2.0,sitting,sitting,1477
2.0,sitting,sitting,1503
2.0,sitting,sitting,1644
2.0,sitting,sitting,1844
